"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2026.01.02	16:45:00	5773.490	5774.490	5771.490	5771.490	2449	9146	1"
"2026.01.02	16:50:00	5771.990	5772.990	5770.990	5771.990	1711	7640	1"
"2026.01.02	16:55:00	5771.990	5776.990	5770.990	5776.990	3528	15372	1"
"2026.01.02	17:00:00	5776.490	5779.990	5775.990	5778.490	4354	19151	1"
"2026.01.02	17:05:00	5778.490	5778.990	5776.490	5777.990	1889	7367	1"
"2026.01.02	17:10:00	5778.490	5778.490	5776.490	5777.990	1146	3953	1"
"2026.01.02	17:15:00	5777.490	5778.490	5776.490	5777.990	1324	6077	1"
"2026.01.02	17:20:00	5777.490	5777.990	5776.990	5776.990	645	2098	1"
"2026.01.02	17:25:00	5777.490	5781.990	5776.990	5781.490	2772	12954	1"
"2026.01.02	17:30:00	5781.490	5781.490	5779.990	5780.990	1318	5195	1"
"2026.01.02	17:35:00	5780.990	5781.990	5780.490	5780.990	1163	3708	1"
"2026.01.02	17:40:00	5781.490	5781.490	5778.990	5780.490	1588	5872	1"
"2026.01.02	17:45:00	5780.490	5780.990	5778.490	5779.490	1070	3984	1"
"2026.01.02	17:50:00	5779.490	5780.490	5778.990	5779.990	887	4120	1"
"2026.01.02	17:55:00	5780.490	5780.990	5777.990	5778.490	1264	5590	1"
"2026.01.02	18:00:00	5777.990	5779.990	5777.990	5779.990	992	3559	1"
"2026.01.02	18:05:00	5779.990	5779.990	5776.490	5776.990	1186	3916	1"
"2026.01.02	18:10:00	5776.490	5777.490	5775.490	5776.490	1721	8319	1"
"2026.01.02	18:15:00	5776.490	5777.990	5774.990	5775.990	1163	6197	1"
"2026.01.02	18:20:00	5776.490	5776.490	5770.490	5773.990	1345	10141	1"
"2026.01.02	18:25:00	5773.990	5774.990	5767.990	5771.990	1229	8289	1"
"2026.01.05	09:00:00	5768.957	5785.802	5768.957	5780.302	18114	54094	1"
"2026.01.05	09:05:00	5780.302	5784.302	5778.302	5780.802	9723	33621	1"
"2026.01.05	09:10:00	5780.802	5786.302	5780.302	5784.302	8780	31081	1"
"2026.01.05	09:15:00	5784.802	5787.302	5778.802	5783.802	10686	36383	1"
"2026.01.05	09:20:00	5783.802	5784.802	5777.802	5780.302	12461	38131	1"
"2026.01.05	09:25:00	5780.302	5781.802	5777.802	5779.302	4771	12522	1"
"2026.01.05	09:30:00	5779.302	5782.802	5774.302	5776.302	10551	29514	1"
"2026.01.05	09:35:00	5775.802	5782.802	5775.302	5781.302	7936	24881	1"
"2026.01.05	09:40:00	5781.302	5792.302	5780.802	5791.302	15203	49445	1"
"2026.01.05	09:45:00	5791.802	5793.802	5787.302	5792.302	9786	35976	1"
"2026.01.05	09:50:00	5792.302	5794.302	5789.302	5792.802	7572	26288	1"
"2026.01.05	09:55:00	5792.802	5794.302	5787.802	5789.302	7209	26562	1"
"2026.01.05	10:00:00	5789.802	5794.802	5789.302	5792.802	10834	47013	1"
"2026.01.05	10:05:00	5792.802	5801.802	5791.302	5792.302	17120	63370	1"
"2026.01.05	10:10:00	5791.802	5799.302	5790.302	5798.802	9082	31422	1"
"2026.01.05	10:15:00	5798.302	5801.302	5796.802	5800.302	8227	27816	1"
"2026.01.05	10:20:00	5799.802	5803.802	5798.302	5799.302	9791	35036	1"
"2026.01.05	10:25:00	5798.802	5800.802	5797.302	5800.302	5760	20153	1"
"2026.01.05	10:30:00	5800.302	5803.802	5799.302	5799.302	6538	22590	1"
"2026.01.05	10:35:00	5799.802	5802.302	5797.802	5799.302	5953	21355	1"
"2026.01.05	10:40:00	5799.302	5800.802	5794.302	5797.802	8274	25244	1"
"2026.01.05	10:45:00	5797.302	5798.802	5796.302	5797.802	3888	13141	1"
"2026.01.05	10:50:00	5797.802	5798.802	5793.302	5793.802	4676	15439	1"
"2026.01.05	10:55:00	5793.302	5796.302	5792.302	5793.802	6571	26527	1"
"2026.01.05	11:00:00	5793.802	5796.802	5791.802	5792.802	7360	34429	1"
"2026.01.05	11:05:00	5792.802	5793.302	5785.802	5789.302	15119	58824	1"
"2026.01.05	11:10:00	5789.302	5792.302	5788.802	5790.802	5197	19944	1"
"2026.01.05	11:15:00	5790.802	5791.302	5778.802	5782.302	15987	63717	1"
"2026.01.05	11:20:00	5782.302	5782.802	5776.802	5781.302	7138	27157	1"
"2026.01.05	11:25:00	5781.302	5783.302	5780.302	5781.302	3734	13491	1"
"2026.01.05	11:30:00	5781.302	5783.802	5776.802	5780.302	8764	33050	1"
"2026.01.05	11:35:00	5780.302	5785.802	5779.302	5779.802	9066	35845	1"
"2026.01.05	11:40:00	5779.802	5785.302	5778.302	5784.302	5996	22834	1"
"2026.01.05	11:45:00	5784.802	5789.802	5783.302	5787.302	8062	30553	1"
"2026.01.05	11:50:00	5787.302	5788.802	5786.302	5787.302	4706	17076	1"
"2026.01.05	11:55:00	5787.302	5787.802	5781.802	5785.802	8162	36917	1"
"2026.01.05	12:00:00	5785.802	5786.802	5782.802	5786.302	5132	33246	1"
"2026.01.05	12:05:00	5785.802	5790.802	5779.802	5780.302	12682	53170	1"
"2026.01.05	12:10:00	5780.302	5784.802	5779.302	5780.802	5482	21067	1"
"2026.01.05	12:15:00	5781.302	5782.802	5776.802	5776.802	6528	20025	1"
"2026.01.05	12:20:00	5776.802	5777.302	5769.802	5771.302	9715	33501	1"
"2026.01.05	12:25:00	5771.302	5771.302	5765.802	5768.802	9261	40327	1"
"2026.01.05	12:30:00	5768.802	5773.302	5768.802	5772.302	5182	19255	1"
"2026.01.05	12:35:00	5772.302	5775.302	5770.302	5772.302	5651	20865	1"
"2026.01.05	12:40:00	5772.302	5772.302	5769.302	5770.302	2810	8942	1"
"2026.01.05	12:45:00	5770.302	5770.802	5766.302	5766.802	6342	23388	1"
"2026.01.05	12:50:00	5766.302	5768.302	5765.302	5765.302	4750	15339	1"
"2026.01.05	12:55:00	5765.302	5766.802	5763.302	5764.802	7750	36859	1"
"2026.01.05	13:00:00	5765.302	5769.302	5764.802	5768.802	6486	32238	1"
"2026.01.05	13:05:00	5768.302	5769.802	5766.302	5766.802	5053	23435	1"
"2026.01.05	13:10:00	5766.302	5768.802	5761.802	5763.802	6626	27047	1"
"2026.01.05	13:15:00	5764.302	5764.302	5760.302	5760.802	5561	23876	1"
"2026.01.05	13:20:00	5760.302	5765.302	5759.802	5763.302	3888	16604	1"
"2026.01.05	13:25:00	5763.302	5766.302	5763.302	5764.802	3133	11725	1"
"2026.01.05	13:30:00	5764.802	5765.802	5760.802	5763.302	4088	16938	1"
"2026.01.05	13:35:00	5763.802	5764.302	5761.802	5762.802	1595	5254	1"
"2026.01.05	13:40:00	5762.302	5763.802	5759.302	5761.802	4195	19591	1"
"2026.01.05	13:45:00	5761.302	5764.302	5760.302	5761.802	2291	9515	1"
"2026.01.05	13:50:00	5761.302	5761.302	5758.802	5761.302	2900	11689	1"
"2026.01.05	13:55:00	5761.302	5762.302	5759.802	5760.302	1977	9284	1"
"2026.01.05	14:00:00	5760.802	5762.802	5757.802	5759.802	3757	17623	1"
"2026.01.05	14:05:00	5759.802	5759.802	5755.802	5756.802	4161	17679	1"
"2026.01.05	14:10:00	5756.302	5758.802	5754.802	5756.302	3990	15691	1"
"2026.01.05	14:15:00	5756.302	5757.302	5754.302	5756.302	2806	11767	1"
"2026.01.05	14:20:00	5756.802	5758.302	5756.302	5757.802	2254	7347	1"
"2026.01.05	14:25:00	5757.802	5760.302	5757.302	5759.302	3509	19057	1"
"2026.01.05	14:30:00	5758.802	5761.302	5757.302	5758.302	2959	9525	1"
"2026.01.05	14:35:00	5758.802	5758.802	5753.802	5756.302	4228	15070	1"
"2026.01.05	14:40:00	5756.302	5756.302	5753.802	5754.802	3453	14319	1"
"2026.01.05	14:45:00	5754.802	5754.802	5748.802	5750.302	8138	36795	1"
"2026.01.05	14:50:00	5749.802	5750.802	5747.302	5748.302	5379	25804	1"
"2026.01.05	14:55:00	5748.302	5749.802	5745.802	5747.802	4258	14997	1"
"2026.01.05	15:00:00	5747.802	5750.302	5746.802	5750.302	3991	18160	1"
"2026.01.05	15:05:00	5749.802	5750.802	5748.802	5750.302	3084	11879	1"
"2026.01.05	15:10:00	5750.302	5751.302	5748.302	5749.302	2677	10855	1"
"2026.01.05	15:15:00	5749.802	5750.302	5747.802	5749.302	2389	11123	1"
"2026.01.05	15:20:00	5749.302	5749.302	5746.802	5747.302	2705	11564	1"
"2026.01.05	15:25:00	5747.302	5748.802	5747.302	5747.802	1940	7946	1"
"2026.01.05	15:30:00	5747.802	5750.302	5746.802	5747.802	2874	13962	1"
"2026.01.05	15:35:00	5747.802	5749.302	5747.802	5748.802	1529	7154	1"
"2026.01.05	15:40:00	5748.802	5749.802	5747.802	5749.802	1467	7696	1"
"2026.01.05	15:45:00	5749.802	5750.802	5748.302	5750.302	2034	10873	1"
"2026.01.05	15:50:00	5750.802	5752.802	5750.302	5751.302	4525	21997	1"
"2026.01.05	15:55:00	5751.302	5752.802	5749.802	5750.302	3480	18089	1"
"2026.01.05	16:00:00	5750.802	5750.802	5748.802	5749.802	3087	13762	1"
"2026.01.05	16:05:00	5749.302	5753.802	5749.302	5752.302	3848	16573	1"
"2026.01.05	16:10:00	5751.802	5752.802	5751.302	5752.802	1574	7358	1"
"2026.01.05	16:15:00	5752.802	5753.802	5752.302	5752.802	1784	8283	1"
"2026.01.05	16:20:00	5752.802	5753.802	5751.802	5751.802	1670	6199	1"
"2026.01.05	16:25:00	5751.802	5753.302	5751.802	5752.302	1343	5944	1"
"2026.01.05	16:30:00	5752.802	5753.302	5751.802	5753.302	1933	7450	1"
"2026.01.05	16:35:00	5752.802	5754.302	5752.302	5753.302	2068	10275	1"
"2026.01.05	16:40:00	5753.802	5756.802	5753.302	5755.302	3591	14093	1"
"2026.01.05	16:45:00	5755.302	5756.802	5754.802	5754.802	3307	13955	1"
"2026.01.05	16:50:00	5755.302	5756.302	5753.802	5754.802	2562	11566	1"
"2026.01.05	16:55:00	5754.802	5756.302	5754.302	5755.302	1483	6397	1"
"2026.01.05	17:00:00	5755.802	5757.302	5754.802	5755.302	2819	10068	1"
"2026.01.05	17:05:00	5754.802	5756.302	5754.802	5755.302	1023	6514	1"
"2026.01.05	17:10:00	5755.802	5756.302	5755.302	5756.302	1252	5462	1"
"2026.01.05	17:15:00	5756.302	5758.302	5755.802	5758.302	2315	11281	1"
"2026.01.05	17:20:00	5758.302	5758.802	5757.302	5758.302	1876	8260	1"
"2026.01.05	17:25:00	5758.302	5758.802	5756.302	5756.802	2924	10853	1"
"2026.01.05	17:30:00	5756.802	5757.302	5754.302	5755.802	3718	14403	1"
"2026.01.05	17:35:00	5755.802	5757.802	5755.302	5757.302	1480	6007	1"
"2026.01.05	17:40:00	5757.302	5758.802	5756.802	5758.802	1287	5602	1"
"2026.01.05	17:45:00	5758.802	5758.802	5757.302	5757.802	585	3083	1"
"2026.01.05	17:50:00	5757.302	5758.302	5756.302	5757.802	993	3825	1"
"2026.01.05	17:55:00	5757.802	5759.302	5757.302	5759.302	2121	11751	1"
"2026.01.05	18:00:00	5759.302	5759.802	5757.302	5758.302	1038	6000	1"
"2026.01.05	18:05:00	5758.302	5759.802	5757.802	5759.302	840	4709	1"
"2026.01.05	18:10:00	5759.302	5759.802	5758.302	5758.302	1208	8335	1"
"2026.01.05	18:15:00	5758.802	5761.302	5757.802	5760.302	2557	12043	1"
"2026.01.05	18:20:00	5760.802	5761.302	5758.802	5760.802	1283	7507	1"
"2026.01.05	18:25:00	5760.302	5763.302	5759.802	5763.302	1125	8358	1"
"2026.01.06	09:00:00	5762.611	5765.255	5755.169	5761.169	16045	47112	1"
"2026.01.06	09:05:00	5760.669	5762.669	5755.169	5755.169	9051	29045	1"
"2026.01.06	09:10:00	5755.169	5760.669	5753.669	5756.669	11029	37971	1"
"2026.01.06	09:15:00	5757.169	5762.669	5756.169	5760.669	10200	38866	1"
"2026.01.06	09:20:00	5760.669	5761.169	5754.669	5756.169	7100	21996	1"
"2026.01.06	09:25:00	5755.669	5760.169	5752.669	5759.669	9441	30490	1"
"2026.01.06	09:30:00	5760.169	5765.169	5759.669	5764.169	11181	33667	1"
"2026.01.06	09:35:00	5764.669	5765.669	5754.669	5756.169	13182	43649	1"
"2026.01.06	09:40:00	5756.669	5757.669	5752.669	5753.169	9786	36353	1"
"2026.01.06	09:45:00	5753.169	5755.669	5745.669	5746.169	15563	55495	1"
"2026.01.06	09:50:00	5745.669	5749.669	5744.169	5747.669	10150	33129	1"
"2026.01.06	09:55:00	5748.169	5751.169	5747.669	5747.669	5968	19775	1"
"2026.01.06	10:00:00	5747.669	5753.669	5746.669	5750.169	11534	47162	1"
"2026.01.06	10:05:00	5750.169	5750.669	5744.169	5746.169	11937	42672	1"
"2026.01.06	10:10:00	5746.169	5747.169	5735.169	5736.669	18382	65895	1"
"2026.01.06	10:15:00	5736.169	5738.169	5733.669	5736.669	11152	44098	1"
"2026.01.06	10:20:00	5736.669	5738.169	5734.669	5736.669	6170	22310	1"
"2026.01.06	10:25:00	5736.669	5741.669	5736.169	5741.169	9366	35331	1"
"2026.01.06	10:30:00	5741.669	5745.169	5739.669	5739.669	11552	40774	1"
"2026.01.06	10:35:00	5739.669	5740.669	5737.669	5737.669	6098	26234	1"
"2026.01.06	10:40:00	5737.669	5740.169	5737.669	5738.669	3302	17578	1"
"2026.01.06	10:45:00	5739.169	5739.169	5736.169	5738.669	4888	15904	1"
"2026.01.06	10:50:00	5738.669	5741.169	5735.169	5740.669	6878	22542	1"
"2026.01.06	10:55:00	5740.669	5742.169	5739.169	5741.669	5964	27267	1"
"2026.01.06	11:00:00	5741.669	5743.169	5729.169	5730.169	17882	72045	1"
"2026.01.06	11:05:00	5730.169	5732.169	5725.169	5727.669	12203	57358	1"
"2026.01.06	11:10:00	5727.169	5729.169	5719.669	5725.169	13823	58477	1"
"2026.01.06	11:15:00	5725.669	5728.169	5723.169	5725.669	6531	31801	1"
"2026.01.06	11:20:00	5725.169	5726.669	5722.169	5725.169	5255	24964	1"
"2026.01.06	11:25:00	5724.669	5729.169	5724.669	5725.669	6888	27413	1"
"2026.01.06	11:30:00	5725.169	5729.669	5725.169	5725.669	6532	24280	1"
"2026.01.06	11:35:00	5726.169	5727.169	5720.169	5721.169	7254	25472	1"
"2026.01.06	11:40:00	5720.669	5723.669	5718.169	5718.669	8215	37847	1"
"2026.01.06	11:45:00	5718.669	5719.169	5714.169	5714.669	10025	42436	1"
"2026.01.06	11:50:00	5714.669	5716.669	5711.169	5715.669	9595	41323	1"
"2026.01.06	11:55:00	5715.169	5718.669	5715.169	5717.169	5460	20887	1"
"2026.01.06	12:00:00	5717.169	5718.169	5714.669	5716.669	4246	16903	1"
"2026.01.06	12:05:00	5716.669	5718.169	5715.169	5715.169	4984	22120	1"
"2026.01.06	12:10:00	5715.669	5718.669	5715.169	5717.169	4256	21212	1"
"2026.01.06	12:15:00	5717.169	5720.169	5715.669	5719.669	4892	19557	1"
"2026.01.06	12:20:00	5720.169	5724.669	5719.669	5723.669	6524	27816	1"
"2026.01.06	12:25:00	5723.669	5728.169	5722.169	5728.169	6797	29093	1"
"2026.01.06	12:30:00	5728.169	5731.169	5726.669	5729.669	7462	31695	1"
"2026.01.06	12:35:00	5729.669	5731.169	5728.169	5728.669	3651	13054	1"
"2026.01.06	12:40:00	5729.169	5730.669	5720.669	5724.169	10121	42995	1"
"2026.01.06	12:45:00	5724.669	5725.169	5719.669	5721.669	4725	19137	1"
"2026.01.06	12:50:00	5721.669	5723.669	5720.169	5722.669	3803	14853	1"
"2026.01.06	12:55:00	5723.169	5724.669	5718.669	5719.169	6987	30684	1"
"2026.01.06	13:00:00	5719.169	5720.169	5715.169	5717.169	8430	42922	1"
"2026.01.06	13:05:00	5717.669	5722.169	5717.169	5719.169	5135	28209	1"
"2026.01.06	13:10:00	5718.669	5721.169	5717.169	5719.169	3263	15417	1"
"2026.01.06	13:15:00	5719.669	5720.169	5717.169	5717.169	2008	8025	1"
"2026.01.06	13:20:00	5717.169	5721.169	5717.169	5719.169	2281	8287	1"
"2026.01.06	13:25:00	5719.169	5720.169	5713.669	5714.669	3815	14171	1"
"2026.01.06	13:30:00	5714.669	5721.169	5714.669	5721.169	3584	13276	1"
"2026.01.06	13:35:00	5720.669	5721.169	5719.669	5720.169	2397	13712	1"
"2026.01.06	13:40:00	5719.669	5721.169	5716.669	5717.169	2803	10362	1"
"2026.01.06	13:45:00	5716.669	5717.669	5715.669	5717.169	2632	9748	1"
"2026.01.06	13:50:00	5716.669	5718.669	5715.169	5718.669	2803	15461	1"
"2026.01.06	13:55:00	5718.169	5719.669	5715.669	5719.169	1866	8272	1"
"2026.01.06	14:00:00	5719.169	5720.669	5718.669	5719.169	1895	8202	1"
"2026.01.06	14:05:00	5719.669	5720.169	5717.669	5719.169	1895	8738	1"
"2026.01.06	14:10:00	5719.169	5722.169	5717.669	5721.669	3080	12276	1"
"2026.01.06	14:15:00	5722.169	5723.169	5720.669	5721.169	2567	10349	1"
"2026.01.06	14:20:00	5721.169	5722.169	5719.669	5721.669	2004	7363	1"
"2026.01.06	14:25:00	5721.669	5721.669	5718.669	5721.669	1648	6421	1"
"2026.01.06	14:30:00	5721.669	5721.669	5719.169	5720.169	1319	4552	1"
"2026.01.06	14:35:00	5720.669	5720.669	5718.669	5719.169	1181	4554	1"
"2026.01.06	14:40:00	5719.169	5719.169	5716.669	5718.669	2464	10106	1"
"2026.01.06	14:45:00	5718.669	5719.169	5715.669	5715.669	2124	8397	1"
"2026.01.06	14:50:00	5716.169	5717.169	5713.169	5717.169	5084	20469	1"
"2026.01.06	14:55:00	5716.669	5720.169	5715.669	5719.669	2975	11710	1"
"2026.01.06	15:00:00	5719.669	5721.169	5715.669	5717.669	3572	12321	1"
"2026.01.06	15:05:00	5717.669	5719.669	5716.669	5718.669	2158	8660	1"
"2026.01.06	15:10:00	5718.669	5721.169	5717.669	5721.169	2313	9910	1"
"2026.01.06	15:15:00	5720.669	5724.669	5720.669	5724.669	3898	18052	1"
"2026.01.06	15:20:00	5724.169	5728.669	5723.669	5728.669	4862	22497	1"
"2026.01.06	15:25:00	5728.169	5728.669	5725.669	5728.169	3114	14334	1"
"2026.01.06	15:30:00	5728.169	5729.169	5727.169	5727.669	2564	13429	1"
"2026.01.06	15:35:00	5727.669	5728.169	5721.669	5724.669	5622	26810	1"
"2026.01.06	15:40:00	5724.669	5724.669	5720.669	5723.169	2655	13655	1"
"2026.01.06	15:45:00	5723.169	5723.669	5719.169	5721.169	3794	21771	1"
"2026.01.06	15:50:00	5721.669	5721.669	5719.669	5720.169	3146	12027	1"
"2026.01.06	15:55:00	5720.669	5721.669	5719.169	5721.669	3130	11663	1"
"2026.01.06	16:00:00	5721.669	5723.169	5720.669	5722.669	2787	13564	1"
"2026.01.06	16:05:00	5722.669	5725.669	5721.669	5725.669	3223	12608	1"
"2026.01.06	16:10:00	5725.669	5727.669	5724.169	5726.169	2780	12221	1"
"2026.01.06	16:15:00	5726.669	5726.669	5724.169	5724.669	2568	12082	1"
"2026.01.06	16:20:00	5724.669	5726.669	5724.169	5726.169	1598	5777	1"
"2026.01.06	16:25:00	5726.169	5726.169	5724.669	5725.669	988	4663	1"
"2026.01.06	16:30:00	5725.669	5726.669	5725.169	5726.169	1293	4813	1"
"2026.01.06	16:35:00	5726.169	5727.669	5725.669	5726.669	1951	7120	1"
"2026.01.06	16:40:00	5727.169	5731.669	5725.669	5729.169	6110	33685	1"
"2026.01.06	16:45:00	5728.669	5729.169	5727.169	5728.669	1975	8724	1"
"2026.01.06	16:50:00	5728.669	5729.669	5727.169	5729.169	2137	12944	1"
"2026.01.06	16:55:00	5728.669	5729.669	5728.169	5729.169	1854	9885	1"
"2026.01.06	17:00:00	5729.169	5729.669	5727.669	5728.169	2035	6544	1"
"2026.01.06	17:05:00	5728.669	5729.169	5727.169	5727.669	1529	6390	1"
"2026.01.06	17:10:00	5727.169	5727.669	5725.669	5726.169	2377	9222	1"
"2026.01.06	17:15:00	5726.169	5727.169	5724.669	5724.669	1554	5649	1"
"2026.01.06	17:20:00	5725.169	5725.669	5723.669	5724.169	1741	12100	1"
"2026.01.06	17:25:00	5724.169	5724.669	5723.169	5723.169	1182	5597	1"
"2026.01.06	17:30:00	5723.669	5725.169	5723.169	5723.669	1189	6012	1"
"2026.01.06	17:35:00	5723.169	5723.669	5721.169	5721.169	1732	7293	1"
"2026.01.06	17:40:00	5721.669	5722.169	5721.169	5721.669	992	3480	1"
"2026.01.06	17:45:00	5721.669	5722.169	5719.169	5722.169	2441	13597	1"
"2026.01.06	17:50:00	5722.169	5723.669	5721.669	5722.669	1293	5974	1"
"2026.01.06	17:55:00	5723.169	5725.169	5722.669	5723.669	1608	9046	1"
"2026.01.06	18:00:00	5724.169	5724.669	5723.169	5723.669	720	3378	1"
"2026.01.06	18:05:00	5724.169	5724.169	5722.669	5723.169	812	3640	1"
"2026.01.06	18:10:00	5723.169	5725.669	5723.169	5724.169	1679	5885	1"
"2026.01.06	18:15:00	5724.169	5727.669	5722.669	5727.169	2286	11899	1"
"2026.01.06	18:20:00	5727.169	5727.669	5722.669	5726.169	1554	11163	1"
"2026.01.06	18:25:00	5725.669	5726.169	5722.169	5722.669	953	7846	1"
"2026.01.07	09:00:00	5713.964	5722.406	5711.849	5721.906	14008	51687	1"
"2026.01.07	09:05:00	5721.906	5727.906	5721.906	5724.406	12051	45671	1"
"2026.01.07	09:10:00	5724.406	5726.906	5721.406	5726.406	7143	24865	1"
"2026.01.07	09:15:00	5726.406	5728.906	5720.406	5720.406	13031	47586	1"
"2026.01.07	09:20:00	5720.906	5723.406	5716.906	5722.906	12430	37209	1"
"2026.01.07	09:25:00	5722.406	5725.406	5721.406	5723.906	7405	24904	1"
"2026.01.07	09:30:00	5723.906	5724.906	5720.906	5723.406	4580	15044	1"
"2026.01.07	09:35:00	5723.406	5731.906	5722.406	5730.906	12698	46518	1"
"2026.01.07	09:40:00	5730.906	5731.906	5727.406	5727.406	6848	22403	1"
"2026.01.07	09:45:00	5727.906	5730.406	5726.406	5727.406	5596	17661	1"
"2026.01.07	09:50:00	5726.906	5730.406	5726.406	5727.406	4441	16055	1"
"2026.01.07	09:55:00	5727.906	5728.906	5724.406	5725.906	6166	25776	1"
"2026.01.07	10:00:00	5725.406	5733.406	5725.406	5731.406	13596	48278	1"
"2026.01.07	10:05:00	5731.906	5734.906	5731.406	5734.406	7586	29118	1"
"2026.01.07	10:10:00	5734.406	5734.906	5731.906	5731.906	4550	16626	1"
"2026.01.07	10:15:00	5731.906	5733.906	5725.906	5727.406	11637	40776	1"
"2026.01.07	10:20:00	5727.406	5728.906	5723.906	5725.406	9333	32554	1"
"2026.01.07	10:25:00	5725.406	5728.906	5724.906	5728.906	7788	26285	1"
"2026.01.07	10:30:00	5728.906	5730.406	5725.406	5725.406	7123	23870	1"
"2026.01.07	10:35:00	5725.406	5727.906	5724.906	5726.906	3566	14846	1"
"2026.01.07	10:40:00	5726.906	5726.906	5721.406	5722.406	13752	47216	1"
"2026.01.07	10:45:00	5722.406	5725.906	5722.406	5723.906	4826	20646	1"
"2026.01.07	10:50:00	5723.406	5731.406	5722.906	5730.906	9729	35239	1"
"2026.01.07	10:55:00	5730.906	5731.406	5724.406	5724.406	7485	36342	1"
"2026.01.07	11:00:00	5724.406	5729.906	5720.906	5727.906	12898	51958	1"
"2026.01.07	11:05:00	5728.406	5733.406	5727.406	5731.906	7937	29066	1"
"2026.01.07	11:10:00	5731.906	5737.906	5731.406	5733.406	12397	55556	1"
"2026.01.07	11:15:00	5733.406	5734.906	5731.406	5733.406	3872	13989	1"
"2026.01.07	11:20:00	5733.906	5735.906	5731.406	5735.406	4823	19383	1"
"2026.01.07	11:25:00	5734.906	5738.906	5734.406	5736.406	8339	32054	1"
"2026.01.07	11:30:00	5736.906	5739.906	5735.906	5737.406	6654	28549	1"
"2026.01.07	11:35:00	5737.406	5743.406	5736.406	5739.906	10485	43254	1"
"2026.01.07	11:40:00	5740.406	5740.406	5736.406	5736.406	5930	20102	1"
"2026.01.07	11:45:00	5736.906	5737.406	5731.406	5731.906	8521	31270	1"
"2026.01.07	11:50:00	5732.406	5738.406	5731.406	5735.906	7646	26830	1"
"2026.01.07	11:55:00	5735.906	5735.906	5730.906	5732.906	5024	22783	1"
"2026.01.07	12:00:00	5733.406	5740.906	5731.406	5740.906	11569	63774	1"
"2026.01.07	12:05:00	5740.406	5742.406	5736.906	5739.406	6995	31252	1"
"2026.01.07	12:10:00	5739.406	5742.906	5736.906	5737.906	6659	24791	1"
"2026.01.07	12:15:00	5737.906	5744.906	5737.406	5742.406	6897	27291	1"
"2026.01.07	12:20:00	5742.406	5742.406	5735.906	5739.906	7548	31491	1"
"2026.01.07	12:25:00	5739.906	5743.406	5739.406	5740.406	4302	16392	1"
"2026.01.07	12:30:00	5740.406	5740.906	5735.406	5738.406	5322	19833	1"
"2026.01.07	12:35:00	5738.406	5741.906	5735.906	5737.406	4368	14235	1"
"2026.01.07	12:40:00	5737.406	5742.906	5737.406	5740.406	4488	17848	1"
"2026.01.07	12:45:00	5740.906	5742.906	5739.406	5739.406	3142	10812	1"
"2026.01.07	12:50:00	5739.406	5740.406	5734.406	5734.906	5127	17890	1"
"2026.01.07	12:55:00	5734.906	5738.906	5734.906	5736.406	5258	30304	1"
"2026.01.07	13:00:00	5735.906	5738.906	5735.406	5737.906	5331	26154	1"
"2026.01.07	13:05:00	5737.406	5738.406	5736.406	5737.906	2192	12349	1"
"2026.01.07	13:10:00	5737.406	5739.906	5736.906	5738.906	1980	6417	1"
"2026.01.07	13:15:00	5738.406	5740.906	5737.906	5737.906	2533	10354	1"
"2026.01.07	13:20:00	5738.406	5738.906	5733.406	5735.406	4779	19031	1"
"2026.01.07	13:25:00	5734.906	5736.406	5733.406	5734.406	2008	8059	1"
"2026.01.07	13:30:00	5734.406	5737.406	5733.406	5736.906	3074	13070	1"
"2026.01.07	13:35:00	5736.406	5737.906	5733.906	5736.406	3053	13069	1"
"2026.01.07	13:40:00	5736.406	5736.406	5731.906	5732.906	4043	17976	1"
"2026.01.07	13:45:00	5733.406	5735.406	5731.906	5734.406	2726	9583	1"
"2026.01.07	13:50:00	5734.906	5735.906	5732.906	5733.406	1879	7345	1"
"2026.01.07	13:55:00	5733.406	5735.906	5732.406	5733.906	1873	8209	1"
"2026.01.07	14:00:00	5733.906	5735.406	5730.906	5733.906	4115	18304	1"
"2026.01.07	14:05:00	5734.406	5737.906	5733.906	5736.906	3840	15448	1"
"2026.01.07	14:10:00	5736.906	5738.406	5736.406	5737.906	1812	7580	1"
"2026.01.07	14:15:00	5737.906	5738.406	5735.906	5736.906	2283	9490	1"
"2026.01.07	14:20:00	5736.906	5737.406	5734.906	5735.906	1856	9733	1"
"2026.01.07	14:25:00	5735.906	5736.406	5733.906	5734.906	1716	6156	1"
"2026.01.07	14:30:00	5734.406	5735.906	5734.406	5735.406	1242	4973	1"
"2026.01.07	14:35:00	5734.906	5736.406	5734.906	5735.906	838	2784	1"
"2026.01.07	14:40:00	5735.406	5737.406	5734.906	5735.906	1426	4393	1"
"2026.01.07	14:45:00	5735.906	5736.406	5733.906	5735.906	1624	6742	1"
"2026.01.07	14:50:00	5735.406	5738.406	5735.406	5736.906	2419	8765	1"
"2026.01.07	14:55:00	5736.906	5740.906	5736.406	5738.406	4053	20977	1"
"2026.01.07	15:00:00	5738.906	5739.906	5734.406	5734.906	4823	26782	1"
"2026.01.07	15:05:00	5734.906	5734.906	5730.906	5731.406	5697	26779	1"
"2026.01.07	15:10:00	5731.906	5733.906	5730.906	5733.406	3275	15990	1"
