trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
60,SHORT,2026-05-13 10:35:00-03:00,5089.0,ORB_NY,2026-05-13 10:35:00-03:00,5091.5,1.0,5091.0,,STOP_LOSS_ENTRY_BAR,-25.0,2.0,-27.0,0 days 00:00:00,9740.0,91.86999999999898,0.0
61,LONG,2026-05-14 10:35:00-03:00,5161.5,ORB_NY,2026-05-14 10:50:00-03:00,5148.0,1.0,5148.5,,STOP_LOSS,-135.0,2.0,-137.0,0 days 00:15:00,9603.0,162.71999999999935,0.0
62,LONG,2026-05-15 10:35:00-03:00,5215.5,ORB_NY,2026-05-15 11:20:00-03:00,5210.0,1.0,5210.5,,STOP_LOSS,-55.0,2.0,-57.0,0 days 00:45:00,9546.0,61.70000000000073,258.2999999999993
63,LONG,2026-05-18 10:35:00-03:00,5181.5,ORB_NY,2026-05-18 10:45:00-03:00,5178.5,1.0,5179.0,,STOP_LOSS,-30.0,2.0,-32.0,0 days 00:10:00,9514.0,49.58999999999833,35.41000000000167
64,SHORT,2026-05-19 10:35:00-03:00,5197.5,ORB_NY,2026-05-19 11:40:00-03:00,5205.0,1.0,5204.5,,STOP_LOSS,-75.0,2.0,-77.0,0 days 01:05:00,9437.0,82.12999999999738,137.87000000000262
65,SHORT,2026-05-20 10:35:00-03:00,5207.5,ORB_NY,2026-05-20 17:55:00-03:00,5156.5,1.0,5213.5,,TIME_EXIT,510.0,2.0,508.0,0 days 07:20:00,9945.0,38.45000000000255,521.5499999999975
66,LONG,2026-05-21 10:35:00-03:00,5178.5,ORB_NY,2026-05-21 10:40:00-03:00,5172.5,1.0,5173.0,,STOP_LOSS,-60.0,2.0,-62.0,0 days 00:05:00,9883.0,56.49000000000342,0.0
67,LONG,2026-05-22 10:35:00-03:00,5164.5,ORB_NY,2026-05-22 10:40:00-03:00,5159.0,1.0,5159.5,,STOP_LOSS,-55.0,2.0,-57.0,0 days 00:05:00,9826.0,56.779999999998836,13.220000000001164
68,SHORT,2026-05-25 10:35:00-03:00,5159.0,ORB_NY,2026-05-25 10:45:00-03:00,5162.5,1.0,5162.0,,STOP_LOSS,-35.0,2.0,-37.0,0 days 00:10:00,9789.0,66.32999999999811,33.67000000000189
69,SHORT,2026-05-26 10:35:00-03:00,5165.5,ORB_NY,2026-05-26 10:45:00-03:00,5168.5,1.0,5168.0,,STOP_LOSS,-30.0,2.0,-32.0,0 days 00:10:00,9757.0,49.53000000000429,15.469999999995707
